Season,Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS,RS/9,Balls,Strikes,Pitches,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
2024,"Bowden Francis","TOR",0.2111111111111111,0.736842105,0.192307692,0.342657342,0.465034965,0.135338345,0.127819548,31,2.691318393997202,509,1052,1561,0.49825784,0.2543554,0.24738676,0.17073171,0.48780488,0.34146341,"Bowden Francis",20548,670102
2021,"Austin Gomber","COL",0.26366559485530544,1.210084033,0.19076923,0.443076923,0.366153846,0.058823529,0.168067226,78,6.086705470739176,640,1211,1851,0.41691843,0.32326284,0.25981873,0.13293051,0.52567976,0.34138973,"Austin Gomber",16561,596295
2022,"Jeff Hoffman","CIN",0.2892561983471074,0.537313432,0.182539682,0.285714285,0.531746031,0.149253731,0.074626865,38,7.656717834719357,339,509,848,0.42857143,0.31746032,0.25396825,0.19047619,0.46825397,0.34126984,"Jeff Hoffman",17432,656546
2021,"Shane McClanahan","TBR",0.3281733746130031,1.540816326,0.25,0.454819277,0.295180722,0.051020408,0.142857142,82,5.98378403055486,649,1305,1954,0.41839763,0.30267062,0.27893175,0.13649852,0.52225519,0.34124629,"Shane McClanahan",21483,663556
2024,"Sonny Gray","STL",0.29876543209876544,1.197278911,0.223557692,0.423076923,0.353365384,0.074829931,0.142857142,81,4.382765665081557,835,1651,2486,0.42117647,0.36,0.21882353,0.15058824,0.50823529,0.34117647,"Sonny Gray",12768,543243
2023,"Roansy Contreras","PIT",0.31527093596059114,0.919540229,0.21226415,0.37735849,0.410377358,0.068965517,0.126436781,25,3.2926830340538085,415,730,1145,0.46261682,0.31775701,0.21962617,0.11682243,0.54205607,0.3411215,"Roansy Contreras",22810,672710
2021,"José Alvarado","PHI",0.29838709677419356,2.642857142,0.209302325,0.57364341,0.217054263,0.035714285,0.178571428,41,6.628743726306614,426,619,1045,0.34883721,0.39534884,0.25581395,0.20155039,0.45736434,0.34108527,"Jose Alvarado",17780,621237
2022,"Jacob deGrom","NYM",0.25833333333333336,0.943396226,0.188976377,0.393700787,0.417322834,0.075471698,0.16981132,32,4.476684291755344,289,651,940,0.31782946,0.39534884,0.28682171,0.10077519,0.55813953,0.34108527,"Jacob deGrom",10954,594798
2023,"Will Vest","DET",0.29133858267716534,1.234042553,0.186046511,0.449612403,0.364341085,0.085106382,0.063829787,22,4.096552640209788,248,532,780,0.24806202,0.37984496,0.37209302,0.13953488,0.51937984,0.34108527,"Will Vest",19769,676684
2023,"Dylan Cease","CHW",0.3304535637149028,0.919786096,0.248953974,0.359832635,0.391213389,0.085561497,0.101604278,92,4.677966101694915,1246,2017,3263,0.43243243,0.32432432,0.24324324,0.17255717,0.48648649,0.34095634,"Dylan Cease",18525,656302
2024,"Nathan Eovaldi","TEX",0.27074235807860264,1.471337579,0.188284518,0.483263598,0.328451882,0.070063694,0.146496815,101,5.326172192464601,845,1778,2623,0.3991684,0.37422037,0.22661123,0.11850312,0.54054054,0.34095634,"Nathan Eovaldi",9132,543135
2022,"Drew Hutchison","DET",0.29376854599406527,1.06060606,0.216138328,0.403458213,0.380403458,0.09090909,0.113636363,69,5.895569798178908,658,1101,1759,0.42897727,0.32670455,0.24431818,0.12784091,0.53125,0.34090909,"Drew Hutchison",10732,571800
2023,"James Karinchak","CLE",0.21951219512195122,0.531914893,0.172413793,0.287356321,0.540229885,0.127659574,0.127659574,19,4.384616242358133,293,443,736,0.43181818,0.36363636,0.20454545,0.17045455,0.48863636,0.34090909,"James Karinchak",20151,675916
2024,"Joe Musgrove","SDP",0.3053435114503817,1.075471698,0.20289855,0.413043478,0.384057971,0.08490566,0.132075471,46,4.1538462598372305,546,1036,1582,0.43478261,0.35869565,0.20652174,0.11231884,0.54710145,0.34057971,"Joe Musgrove",12970,605397
2021,"Shohei Ohtani","LAA",0.2694805194805195,1.265486725,0.194968553,0.449685534,0.355345911,0.088495575,0.132743362,64,4.419437512622161,731,1296,2027,0.40557276,0.35294118,0.24148607,0.14860681,0.51083591,0.34055728,"Shohei Ohtani",19755,660271
2024,"Cole Irvin","- - -",0.3157894736842105,0.960526315,0.205333333,0.389333333,0.405333333,0.072368421,0.118421052,74,6.000000567049647,588,1180,1768,0.41424802,0.33509235,0.25065963,0.12137203,0.53825858,0.34036939,"Cole Irvin",19244,608344
2023,"Drew Smith","NYM",0.3006993006993007,0.576923076,0.18,0.3,0.52,0.166666666,0.089743589,35,5.59171685985177,422,662,1084,0.30666667,0.41333333,0.28,0.16666667,0.49333333,0.34,"Drew Smith",17755,622098
2023,"Kyle Wright","ATL",0.3684210526315789,3.277777777,0.214285714,0.602040816,0.183673469,0,0.277777777,20,5.806451791531095,210,366,576,0.48,0.33,0.19,0.14,0.52,0.34,"Kyle Wright",19665,657140
2024,"Justin Anderson","CHW",0.296551724137931,0.903225806,0.202702702,0.378378378,0.418918918,0.080645161,0.080645161,21,3.5437508448960413,360,585,945,0.39333333,0.4,0.20666667,0.16666667,0.49333333,0.34,"Justin Anderson",16201,605121
2021,"Derek Holland","DET",0.35374149659863946,1.408163265,0.22368421,0.453947368,0.322368421,0.122448979,0.122448979,22,3.986577844626305,288,547,835,0.40522876,0.32679739,0.26797386,0.16339869,0.49673203,0.33986928,"Derek Holland",4141,502706
2023,"Hunter Harvey","WSN",0.2534246575342466,1.157894736,0.190789473,0.434210526,0.375,0.087719298,0.122807017,22,3.2637368109963907,319,644,963,0.37254902,0.32679739,0.30065359,0.1372549,0.52287582,0.33986928,"Hunter Harvey",15507,640451
2024,"José Suarez","LAA",0.3424657534246575,1.107142857,0.228758169,0.405228758,0.366013071,0.107142857,0.125,28,4.815287267699028,396,594,990,0.45098039,0.32026144,0.22875817,0.19607843,0.46405229,0.33986928,"Jose Suarez",19911,660761
2021,"Jeff Hoffman","CIN",0.29896907216494845,0.974683544,0.235294117,0.37745098,0.387254901,0.101265822,0.151898734,41,5.054794784691943,544,816,1360,0.37378641,0.37378641,0.25242718,0.14563107,0.51456311,0.33980583,"Jeff Hoffman",17432,656546
2021,"Anthony Banda","- - -",0.33,0.911111111,0.188679245,0.386792452,0.424528301,0.088888888,0.133333333,16,4.277228409350584,218,392,610,0.39622642,0.33962264,0.26415094,0.11320755,0.54716981,0.33962264,"Anthony Banda",14706,607455
2021,"Drew Smith","NYM",0.21212121212121213,0.75,0.2,0.342857142,0.457142857,0.208333333,0.145833333,27,5.879032981507453,205,405,610,0.30188679,0.35849057,0.33962264,0.16981132,0.49056604,0.33962264,"Drew Smith",17755,622098
2023,"Ranger Suárez","PHI",0.3240223463687151,1.575221238,0.207084468,0.485013623,0.307901907,0.03539823,0.115044247,61,4.392000268066423,753,1271,2024,0.393531,0.37466307,0.23180593,0.16442049,0.49595687,0.33962264,"Ranger Suarez",17277,624133
2021,"Jorge López","BAL",0.3398876404494382,1.8,0.216,0.504,0.28,0.047619047,0.2,69,5.104109895770263,828,1338,2166,0.45092838,0.30238727,0.24668435,0.15649867,0.50397878,0.33952255,"Jorge Lopez",14527,605347
2021,"Yusei Kikuchi","SEA",0.2885085574572127,1.595419847,0.212962962,0.483796296,0.30324074,0.038167938,0.20610687,65,3.7261146496815285,900,1662,2562,0.39908257,0.3853211,0.21559633,0.11238532,0.54816514,0.33944954,"Yusei Kikuchi",20633,579328
2023,"Julio Teheran","MIL",0.2644230769230769,0.967032967,0.186363636,0.4,0.413636363,0.065934065,0.142857142,20,2.51162799610326,367,716,1083,0.36199095,0.38914027,0.24886878,0.11764706,0.54298643,0.33936652,"Julio Teheran",6797,527054
2024,"Carson Spiers","CIN",0.33093525179856115,0.786259541,0.204081632,0.350340136,0.445578231,0.13740458,0.152671755,58,5.757353344900001,540,1014,1554,0.41275168,0.32214765,0.26510067,0.19463087,0.46644295,0.33892617,"Carson Spiers",27685,686730
2023,"Alex Faedo","DET",0.21052631578947367,0.785714285,0.175824175,0.362637362,0.461538461,0.142857142,0.142857142,26,3.618556843337102,361,674,1035,0.45901639,0.30601093,0.23497268,0.18032787,0.48087432,0.33879781,"Alex Faedo",19874,656412
2024,"Jonathan Hernández","- - -",0.2966101694915254,1.452380952,0.162601626,0.495934959,0.341463414,0.023809523,0.142857142,22,4.569231506663786,299,464,763,0.55645161,0.31451613,0.12903226,0.16129032,0.5,0.33870968,"Jonathan Hernandez",17464,642546
2021,"Wander Suero","WSN",0.29310344827586204,0.736842105,0.22047244,0.330708661,0.448818897,0.140350877,0.192982456,25,5.273438757285776,270,491,761,0.39370079,0.32283465,0.28346457,0.24409449,0.41732283,0.33858268,"Wander Suero",15855,593833
2023,"Adam Wainwright","STL",0.3569482288828338,1.069444444,0.223958333,0.401041666,0.375,0.055555555,0.138888888,50,4.4554458811124205,700,1092,1792,0.43927649,0.374677,0.18604651,0.12919897,0.53229974,0.33850129,"Adam Wainwright",2233,425794
2022,"Keegan Thompson","CHC",0.2815533980582524,1.015384615,0.188854489,0.40866873,0.40247678,0.1,0.123076923,62,4.852174234949144,694,1184,1878,0.39076923,0.33846154,0.27076923,0.20307692,0.45846154,0.33846154,"Keegan Thompson",19795,624522
2024,"Ryne Nelson","ARI",0.3080357142857143,1.135294117,0.217672413,0.415948275,0.36637931,0.088235294,0.1,102,6.092920765356605,774,1633,2407,0.39008621,0.3362069,0.2737069,0.14008621,0.52155172,0.33836207,"Ryne Nelson",26253,669194
2021,"Justin Dunn","SEA",0.23846153846153847,0.666666666,0.154411764,0.338235294,0.507352941,0.130434782,0.086956521,13,2.3245035461530414,325,545,870,0.32352941,0.42647059,0.25,0.19117647,0.47058824,0.33823529,"Justin Dunn",19268,643290
2022,"Tim Mayza","TOR",0.2713178294573643,2.851851851,0.218045112,0.578947368,0.203007518,0.037037037,0.259259259,44,8.136989277822675,263,468,731,0.35294118,0.43382353,0.21323529,0.17647059,0.48529412,0.33823529,"Tim Mayza",15042,641835
2021,"Ross Detwiler","- - -",0.26356589147286824,0.96491228,0.188405797,0.398550724,0.413043478,0.105263157,0.175438596,33,5.675160511168333,321,567,888,0.43165468,0.30215827,0.26618705,0.17985612,0.48201439,0.3381295,"Ross Detwiler",2859,446321
2021,"Jake Woodford","STL",0.29064039408866993,1.178082191,0.235576923,0.413461538,0.350961538,0.02739726,0.09589041,21,2.7931036319800824,451,705,1156,0.36666667,0.34761905,0.28571429,0.13333333,0.52857143,0.33809524,"Jake Woodford",18674,663765
2024,"Pierce Johnson","ATL",0.3088235294117647,1.207547169,0.176056338,0.450704225,0.373239436,0.094339622,0.113207547,30,4.792900165587231,328,589,917,0.42957746,0.40140845,0.16901408,0.14788732,0.51408451,0.33802817,"Pierce Johnson",13435,572955
2023,"David Peterson","NYM",0.3698630136986301,2.184210526,0.203947368,0.546052631,0.25,0.052631578,0.210526315,51,4.135135170662813,750,1219,1969,0.42207792,0.32142857,0.25649351,0.12987013,0.53246753,0.33766234,"David Peterson",20302,656849
2023,"Alex Lange","DET",0.24342105263157895,1.645833333,0.185897435,0.506410256,0.307692307,0,0.125,21,2.8636366946638505,482,665,1147,0.42038217,0.39490446,0.18471338,0.10191083,0.56050955,0.33757962,"Alex Lange",19883,656638
2024,"Eduardo Rodriguez","ARI",0.3221476510067114,0.98275862,0.253246753,0.37012987,0.376623376,0.103448275,0.137931034,26,4.680000357055691,319,551,870,0.43949045,0.3566879,0.20382166,0.14012739,0.52229299,0.33757962,"Eduardo Rodriguez",13164,593958
2023,"Jakob Junis","SFG",0.33476394849785407,1.166666666,0.197530864,0.432098765,0.37037037,0.1,0.133333333,45,4.709302638916812,456,938,1394,0.49382716,0.25102881,0.25514403,0.16872428,0.49382716,0.33744856,"Jakob Junis",13619,596001
2024,"Jordan Hicks","SFG",0.31545741324921134,1.643564356,0.180981595,0.509202453,0.30981595,0.05940594,0.118811881,55,4.513677955472238,767,1193,1960,0.4224924,0.35866261,0.21884498,0.12462006,0.53799392,0.33738602,"Jordan Hicks",19618,663855
2021,"Alex Vesia","LAD",0.14285714285714285,0.396226415,0.108433734,0.253012048,0.638554216,0.113207547,0.113207547,24,5.400001029968458,241,410,651,0.42168675,0.25301205,0.3253012,0.15662651,0.5060241,0.3373494,"Alex Vesia",25007,681911
2023,"José Cisnero","DET",0.3375796178343949,1.125,0.170731707,0.43902439,0.390243902,0.140625,0.15625,36,5.460675678655727,348,640,988,0.40361446,0.36144578,0.23493976,0.1746988,0.48795181,0.3373494,"Jose Cisnero",6399,542585
2024,"Joe Mantiply","ARI",0.2982456140350877,1.589285714,0.136904761,0.529761904,0.333333333,0.035714285,0.017857142,45,6.787712173305814,281,588,869,0.44767442,0.3255814,0.22674419,0.15697674,0.50581395,0.3372093,"Joe Mantiply",14857,573009
2021,"Wil Crowe","PIT",0.31076923076923074,1.120300751,0.187319884,0.429394812,0.383285302,0.082706766,0.187969924,52,4.011428857665179,875,1296,2171,0.44857143,0.31714286,0.23428571,0.14571429,0.51714286,0.33714286,"Wil Crowe",19800,640444
2021,"Dylan Bundy","LAA",0.2727272727272727,1.057692307,0.207407407,0.407407407,0.385185185,0.076923076,0.192307692,35,3.4742648398767964,532,992,1524,0.47985348,0.3040293,0.21611722,0.12820513,0.53479853,0.33699634,"Dylan Bundy",12917,605164
2023,"James Paxton","BOS",0.2918287937743191,1.148514851,0.202205882,0.426470588,0.371323529,0.138613861,0.178217821,59,5.53125,600,1092,1692,0.39194139,0.2967033,0.31135531,0.13553114,0.52747253,0.33699634,"James Paxton",11828,572020
2021,"Luis García","STL",0.25555555555555554,1.4,0.217391304,0.456521739,0.326086956,0.1,0.066666666,9,2.4300003707886306,169,332,501,0.35869565,0.38043478,0.26086957,0.19565217,0.4673913,0.33695652,"Luis Garcia",6984,472610
2022,"Peter Strzelecki","MIL",0.28888888888888886,0.736842105,0.266666666,0.311111111,0.422222222,0.026315789,0.052631578,19,4.885715350715714,215,390,605,0.31521739,0.42391304,0.26086957,0.15217391,0.51086957,0.33695652,"Peter Strzelecki",21367,657265
2023,"Logan Allen","CLE",0.31444759206798867,1.165413533,0.20661157,0.426997245,0.366391184,0.09774436,0.120300751,71,5.098404462222017,771,1363,2134,0.43206522,0.32065217,0.24728261,0.1548913,0.50815217,0.33695652,"Logan Allen",27589,671106
2022,"Andrés Machado","WSN",0.26666666666666666,1.285714285,0.229946524,0.43315508,0.336898395,0.047619047,0.111111111,24,3.640449984328664,353,644,997,0.37433155,0.35294118,0.27272727,0.13368984,0.52941176,0.3368984,"Andres Machado",14681,600921
2022,"Mark Melancon","ARI",0.31351351351351353,1.383333333,0.239361702,0.441489361,0.319148936,0.166666666,0.083333333,11,1.767857263282862,327,559,886,0.34210526,0.36842105,0.28947368,0.15789474,0.50526316,0.33684211,"Mark Melancon",4264,453343
2022,"Zach Logue","OAK",0.3055555555555556,0.587628865,0.193717277,0.298429319,0.507853403,0.134020618,0.134020618,20,3.1578948425123934,386,636,1022,0.44559585,0.30569948,0.24870466,0.20207254,0.4611399,0.33678756,"Zach Logue",20231,656657
2022,"Art Warren","CIN",0.3263157894736842,0.926829268,0.217821782,0.376237623,0.405940594,0.048780487,0.146341463,12,3.0000006357830125,250,405,655,0.30693069,0.36633663,0.32673267,0.15841584,0.5049505,0.33663366,"Art Warren",18251,605521
2023,"Justin Lawrence","COL",0.3,1.564516129,0.205,0.485,0.31,0.080645161,0.080645161,22,2.640000537109484,440,745,1185,0.35609756,0.34634146,0.29756098,0.15121951,0.51219512,0.33658537,"Justin Lawrence",17639,664875
2022,"Dauri Moreta","CIN",0.23404255319148937,0.666666666,0.182692307,0.326923076,0.490384615,0.156862745,0.196078431,13,3.0521745481947615,232,381,613,0.46153846,0.375,0.16346154,0.19230769,0.47115385,0.33653846,"Dauri Moreta",21101,664294
2023,"Tyler Wells","BAL",0.2,0.590643274,0.130990415,0.322683706,0.546325878,0.116959064,0.14619883,55,4.171348404002424,685,1220,1905,0.37142857,0.38412698,0.24444444,0.17460317,0.48888889,0.33650794,"Tyler Wells",20000,669330
2021,"James Kaprielian","OAK",0.27388535031847133,0.741935483,0.176829268,0.350609756,0.472560975,0.103225806,0.122580645,70,5.27932987614655,745,1279,2024,0.33633634,0.38138138,0.28228228,0.15915916,0.5045045,0.33633634,"James Kaprielian",18331,621076
2023,"Rich Hill","- - -",0.32054176072234764,1.011627906,0.244541484,0.379912663,0.375545851,0.081395348,0.13372093,86,5.289293895619715,894,1642,2536,0.45905172,0.34482759,0.19612069,0.14008621,0.5237069,0.3362069,"Rich Hill",4806,448179
2021,"Vladimir Gutierrez","CIN",0.28106508875739644,1.078571428,0.163793103,0.433908045,0.40229885,0.085714285,0.142857142,82,6.473684210526316,673,1158,1831,0.43697479,0.32492997,0.23809524,0.15966387,0.50420168,0.33613445,"Vladimir Gutierrez",19278,661269
2024,"Rafael Montero","HOU",0.24324324324324326,1.162790697,0.218487394,0.420168067,0.361344537,0.093023255,0.186046511,14,3.286956957869416,277,406,683,0.40336134,0.32773109,0.26890756,0.14285714,0.5210084,0.33613445,"Rafael Montero",12760,606160
2024,"Jake Bird","COL",0.31666666666666665,1.325581395,0.180327868,0.467213114,0.352459016,0.093023255,0.116279069,16,3.6000006866456387,255,429,684,0.416,0.304,0.28,0.152,0.512,0.336,"Jake Bird",21267,656234
2023,"Ryne Stanek","HOU",0.25757575757575757,0.558441558,0.142857142,0.307142857,0.55,0.116883116,0.103896103,36,6.394737644539085,320,545,865,0.32857143,0.42142857,0.25,0.14285714,0.52142857,0.33571429,"Ryne Stanek",15947,592773
2023,"Kenta Maeda","MIN",0.29277566539923955,0.6870229,0.199275362,0.326086956,0.474637681,0.091603053,0.129770992,73,6.297124619825579,606,1096,1702,0.38928571,0.38571429,0.225,0.1,0.56428571,0.33571429,"Kenta Maeda",18498,628317
2021,"Triston McKenzie","CLE",0.22743682310469315,0.622377622,0.216216216,0.300675675,0.483108108,0.153846153,0.146853146,46,3.4500001645088276,729,1246,1975,0.3557047,0.32885906,0.31543624,0.18456376,0.47986577,0.33557047,"Triston McKenzie",18000,663474
2024,"Carlos Estévez","- - -",0.22916666666666666,0.662162162,0.174496644,0.32885906,0.496644295,0.121621621,0.067567567,7,1.1454545851778406,260,561,821,0.32885906,0.39597315,0.27516779,0.1409396,0.52348993,0.33557047,"Carlos Estevez",14542,608032
2023,"Will Smith","TEX",0.26174496644295303,0.625,0.230263157,0.296052631,0.47368421,0.111111111,0.069444444,11,1.7267445690120806,287,578,865,0.44155844,0.32467532,0.23376623,0.18421053,0.48026316,0.33552632,"Will Smith",8048,519293
2022,"Craig Kimbrel","LAD",0.31125827814569534,0.882352941,0.15231788,0.397350993,0.450331125,0.147058823,0.058823529,16,2.4000001525879004,405,672,1077,0.36774194,0.37419355,0.25806452,0.16774194,0.49677419,0.33548387,"Craig Kimbrel",6655,518886
2024,"Justin Slaten","BOS",0.2847682119205298,1.711111111,0.207792207,0.5,0.292207792,0.177777777,0.088888888,27,4.3915666687348764,265,547,812,0.42580645,0.38064516,0.19354839,0.16129032,0.50322581,0.33548387,"Justin Slaten",25648,686580
2021,"Clayton Kershaw","LAD",0.28852459016393445,1.470588235,0.184466019,0.485436893,0.330097087,0.117647058,0.147058823,79,5.843835738588845,599,1207,1806,0.48902821,0.32915361,0.18181818,0.17868339,0.48589342,0.3354232,"Clayton Kershaw",2036,477132
2021,"Chasen Shreve","PIT",0.23376623376623376,0.938461538,0.207547169,0.383647798,0.408805031,0.123076923,0.107692307,28,4.473373790802768,359,577,936,0.44720497,0.31055901,0.24223602,0.14906832,0.51552795,0.33540373,"Chasen Shreve",10855,592741
2024,"Jared Jones","PIT",0.2838709677419355,0.927007299,0.195121951,0.387195121,0.417682926,0.116788321,0.131386861,47,3.4767124014389332,636,1276,1912,0.3902439,0.37195122,0.23780488,0.14939024,0.5152439,0.33536585,"Jared Jones",27863,683003
2024,"Casey Mize","DET",0.3313253012048193,1.653465346,0.214076246,0.48973607,0.296187683,0.108910891,0.108910891,47,4.133550501439938,623,1167,1790,0.40524781,0.36734694,0.22740525,0.14868805,0.51603499,0.33527697,"Casey Mize",20492,663554
2022,"Shane Bieber","CLE",0.28677839851024206,1.531791907,0.203636363,0.481818181,0.314545454,0.063583815,0.104046242,98,4.41,941,1934,2875,0.43063063,0.34054054,0.22882883,0.12072072,0.54414414,0.33513514,"Shane Bieber",19427,669456
2024,"Merrill Kelly","ARI",0.2731707317073171,1.168831168,0.21226415,0.424528301,0.363207547,0.077922077,0.142857142,49,5.986425546030779,401,742,1143,0.45581395,0.33488372,0.20930233,0.13023256,0.53488372,0.33488372,"Merrill Kelly",11156,518876
2023,"Bryan Hoeing","MIA",0.27488151658767773,1.174418604,0.165178571,0.450892857,0.383928571,0.011627906,0.15116279,47,5.985849595146322,422,704,1126,0.35714286,0.375,0.26785714,0.12053571,0.54464286,0.33482143,"Bryan Hoeing",26304,663773
2022,"Devin Smeltzer","MIN",0.2523364485981308,0.843137254,0.156950672,0.385650224,0.457399103,0.117647058,0.12745098,48,6.142180372399984,398,731,1129,0.46696035,0.31277533,0.22026432,0.17621145,0.48898678,0.33480176,"Devin Smeltzer",19487,656970
2023,"Chris Stratton","- - -",0.2747747747747748,0.846153846,0.157894736,0.385964912,0.45614035,0.096153846,0.076923076,32,3.4838717179791243,475,885,1360,0.33478261,0.30434783,0.36086957,0.13913043,0.52608696,0.33478261,"Chris Stratton",13761,608717
2024,"Walker Buehler","LAD",0.31601731601731603,1.294117647,0.194214876,0.454545454,0.351239669,0.058823529,0.188235294,36,4.300885246134074,490,846,1336,0.42857143,0.36326531,0.20816327,0.14285714,0.52244898,0.33469388,"Walker Buehler",19374,621111
2022,"Triston McKenzie","CLE",0.23689727463312368,0.669421487,0.183838383,0.327272727,0.488888888,0.140495867,0.103305785,98,4.609756220103306,918,1889,2807,0.39641434,0.34262948,0.26095618,0.14541833,0.51992032,0.33466135,"Triston McKenzie",18000,663474
2023,"Jesse Scholtens","CHW",0.3125,1.017241379,0.181818181,0.412587412,0.405594405,0.077586206,0.129310344,33,3.4941178038706076,554,893,1447,0.40766551,0.33101045,0.26132404,0.14634146,0.51916376,0.33449477,"Jesse Scholtens",19205,669947
