Season,Name,Team,IP,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,Pace,NameASCII,PlayerId,MLBAMID
2024,"Jake Bird","COL",40,0.25386997,0.60833333,0.44070278,0.58536585,0.8630137,0.78737542,0.52708638,18.3604888,"Jake Bird",21267,656234
2023,"Kevin Kelly","TBR",67,0.23275862,0.61295681,0.44746717,0.66666667,0.83197832,0.79454927,0.56472795,18.35796178,"Kevin Kelly",25679,687330
2023,"Eli Morgan","CLE",67.1,0.34482759,0.69535284,0.51596639,0.53333333,0.83168317,0.72964169,0.48823529,18.35634744,"Eli Morgan",20203,669212
2024,"Bryan Hoeing","- - -",53.2,0.27717391,0.61111111,0.45396419,0.56862745,0.88142292,0.7915493,0.52941176,18.35273369,"Bryan Hoeing",26304,663773
2024,"Carmen Mlodzinski","PIT",50.2,0.26139089,0.68374165,0.48036952,0.55963303,0.84364821,0.76923077,0.51847575,18.34398782,"Carmen Mlodzinski",27572,669387
2023,"Carlos Carrasco","NYM",90,0.29735936,0.67318436,0.46691871,0.53281853,0.8879668,0.76383266,0.45116572,18.34273504,"Carlos Carrasco",6632,471911
2023,"Andrés Muñoz","SEA",49,0.34265734,0.62162162,0.4784689,0.42176871,0.72332016,0.6125,0.48684211,18.34185304,"Andres Munoz",20373,662253
2023,"Kenny Rosenberg","LAA",33,0.27017544,0.69767442,0.4732965,0.61038961,0.85555556,0.78210117,0.47513812,18.33668342,"Kenny Rosenberg",20009,670046
2024,"Brayan Bello","BOS",162.1,0.29682997,0.63540091,0.46199262,0.55097087,0.85238095,0.75319489,0.48782288,18.33066533,"Brayan Bello",23920,678394
2023,"Jonathan Hernández","TEX",31.2,0.26736111,0.61132075,0.43218807,0.4025974,0.84567901,0.70292887,0.47920434,18.32592593,"Jonathan Hernandez",17464,642546
2023,"Edward Cabrera","MIA",99.2,0.31182796,0.58664955,0.43063263,0.51410658,0.85557987,0.71520619,0.43229745,18.32549596,"Edward Cabrera",21690,665795
2024,"Joe Jiménez","ATL",68.2,0.3452381,0.65811966,0.51331497,0.46551724,0.80519481,0.69946333,0.53719008,18.32218092,"Joe Jimenez",15761,641729
2023,"David Peterson","NYM",111,0.28840716,0.64640884,0.45320448,0.51633987,0.83760684,0.72727273,0.46032553,18.32211538,"David Peterson",20302,656849
2024,"Justin Martinez","ARI",72.2,0.31365936,0.63013699,0.47068819,0.46236559,0.82065217,0.70036101,0.49617672,18.3202765,"Justin Martinez",24453,679885
2023,"Eric Lauer","MIL",46.2,0.24940618,0.68794326,0.46919431,0.71428571,0.84879725,0.81313131,0.50118483,18.31962025,"Eric Lauer",19316,641778
2024,"Michael Grove","LAD",51,0.29928741,0.62315271,0.45828295,0.5,0.88142292,0.75461741,0.49093108,18.31136738,"Michael Grove",23221,675627
2024,"Joe Boyle","OAK",47.2,0.20841683,0.59314775,0.39440994,0.44230769,0.83393502,0.72703412,0.48343685,18.29891304,"Joe Boyle",29608,671212
2023,"Trevor Richards","TOR",72.2,0.37232704,0.61759425,0.47337278,0.47635135,0.79069767,0.6453125,0.41198225,18.29661836,"Trevor Richards",19309,670950
2024,"Freddy Peralta","MIL",173.2,0.28457772,0.67527933,0.46705806,0.51612903,0.81592554,0.71857542,0.46705806,18.28632662,"Freddy Peralta",18679,642547
2024,"Michael Soroka","CHW",79.2,0.23278237,0.63356643,0.43164469,0.50295858,0.87637969,0.77491961,0.49618321,18.28176796,"Michael Soroka",18383,647336
2024,"Michael King","SDP",173.2,0.296322,0.60660248,0.45215889,0.56908665,0.81405896,0.7341482,0.50224525,18.27970411,"Michael King",19853,650633
2024,"David Festa","MIN",64.1,0.32062392,0.66475096,0.48407643,0.54054054,0.83861671,0.73496241,0.47497725,18.27228327,"David Festa",30056,701581
2024,"Luke Jackson","- - -",53,0.31836735,0.63934426,0.46782988,0.45512821,0.85347985,0.70862471,0.46564885,18.26951399,"Luke Jackson",11752,592426
2023,"Jose A. Ferrer","WSN",34,0.24609375,0.64820847,0.46536412,0.74603175,0.86934673,0.83969466,0.54529307,18.26840855,"Jose A. Ferrer",24017,678606
2023,"Dallas Keuchel","MIN",37.2,0.29490617,0.59298246,0.42401216,0.64545455,0.89940828,0.79928315,0.4331307,18.26748971,"Dallas Keuchel",9434,572971
2023,"Drew VerHagen","STL",61,0.28070175,0.6389414,0.46257198,0.45138889,0.83136095,0.71784232,0.50767754,18.26614987,"Drew VerHagen",13424,572403
2024,"Jameson Taillon","CHC",165.1,0.2719704,0.64122682,0.48046718,0.5952381,0.89655172,0.82229673,0.56463955,18.25083241,"Jameson Taillon",11674,592791
2024,"Joey Estes","OAK",127.2,0.30035336,0.73344652,0.55204736,0.69803922,0.87152778,0.83199285,0.58115442,18.24408384,"Joey Estes",26257,683155
2024,"Carlos Rodón","NYY",175,0.31507692,0.68720379,0.49226306,0.48828125,0.82955665,0.7151277,0.47614442,18.23775032,"Carlos Rodon",16137,607074
2023,"José Suarez","LAA",33.2,0.24489796,0.69753086,0.48220065,0.51388889,0.80530973,0.73489933,0.52427184,18.23076923,"Jose Suarez",19911,660761
2024,"Ian Hamilton","NYY",37.2,0.34615385,0.66449511,0.50403877,0.42592593,0.76470588,0.6474359,0.49596123,18.22637363,"Ian Hamilton",19261,641656
2024,"Kevin Ginkel","ARI",70,0.33386328,0.66846847,0.49070946,0.52857143,0.86522911,0.74354561,0.46875,18.22609674,"Kevin Ginkel",19876,656464
2024,"Joey Cantillo","CLE",38.2,0.23495702,0.62430939,0.43319269,0.47560976,0.80973451,0.72077922,0.50914205,18.22568807,"Joey Cantillo",23335,676282
2023,"Luis L. Ortiz","PIT",86.2,0.26873385,0.66326531,0.45410959,0.61057692,0.87692308,0.7933635,0.46986301,18.22359657,"Luis L. Ortiz",27646,682847
2023,"Angel Zerpa","KCR",42.2,0.23676012,0.70725389,0.49363508,0.60526316,0.87545788,0.81661891,0.54596888,18.22179732,"Angel Zerpa",22717,672582
2024,"Declan Cronin","MIA",70.1,0.25,0.66782007,0.46994536,0.45384615,0.85751295,0.75581395,0.52641166,18.2164557,"Declan Cronin",25645,686539
2024,"Angel Chivilli","COL",31.2,0.3649635,0.72803347,0.53411306,0.42,0.77011494,0.64233577,0.46588694,18.2152231,"Angel Chivilli",26790,683409
2023,"Touki Toussaint","- - -",87,0.25202312,0.5739726,0.39937304,0.55504587,0.88066826,0.76923077,0.45768025,18.21078838,"Touki Toussaint",16929,657053
2023,"Nick Ramirez","NYY",40.2,0.29113924,0.62280702,0.46352584,0.61956522,0.84037559,0.77377049,0.51975684,18.21030928,"Nick Ramirez",12575,598286
2023,"Cody Bradford","TEX",56,0.28506787,0.65283019,0.48559671,0.63492063,0.84682081,0.79025424,0.54526749,18.20380435,"Cody Bradford",27597,674003
2023,"Andrew Wantz","LAA",39.1,0.26934985,0.69253731,0.48480243,0.62068966,0.81465517,0.76175549,0.50911854,18.20080321,"Andrew Wantz",24933,681806
2024,"José Soriano","LAA",113,0.28734322,0.63023256,0.45710996,0.52777778,0.89483395,0.77833753,0.49510651,18.1943128,"Jose Soriano",22100,667755
2024,"Andrés Muñoz","SEA",59.1,0.33271719,0.61613692,0.45473684,0.39444444,0.78571429,0.62268519,0.43052632,18.18131102,"Andres Munoz",20373,662253
2023,"Lance Lynn","- - -",183.2,0.28776529,0.714377,0.4985791,0.55531453,0.8157424,0.73970868,0.49415851,18.17629567,"Lance Lynn",2520,458681
2023,"Alex Cobb","SFG",151.1,0.30509804,0.59641985,0.44808307,0.61953728,0.9058663,0.80659537,0.4908147,18.17398374,"Alex Cobb",6562,502171
2024,"Brent Honeywell","- - -",37.2,0.22710623,0.65337423,0.4590985,0.70967742,0.92018779,0.87272727,0.5442404,18.16816143,"Brent Honeywell",16466,641703
2024,"Braxton Garrett","MIA",37,0.32986111,0.61333333,0.4744898,0.53684211,0.92934783,0.79569892,0.51020408,18.16705882,"Braxton Garrett",21844,666129
2023,"Brandon Williamson","CIN",117,0.26367615,0.64516129,0.4651523,0.60995851,0.86969697,0.80022198,0.52813629,18.15840893,"Brandon Williamson",25463,682227
2023,"Adrian Houser","MIL",111.1,0.26419214,0.6287234,0.44881466,0.71900826,0.88832487,0.83913565,0.50646552,18.15244347,"Adrian Houser",12718,605288
2023,"Tyler Anderson","LAA",141,0.28502415,0.71356784,0.49507389,0.56779661,0.8157277,0.74295191,0.49014778,18.13775795,"Tyler Anderson",12880,542881
2023,"Jimmy Cordero","NYY",32.2,0.27272727,0.56370656,0.41992188,0.5942029,0.85616438,0.77209302,0.50585938,18.13456464,"Jimmy Cordero",15690,622772
2024,"Aaron Civale","- - -",161,0.26701183,0.63325909,0.44979622,0.61495845,0.88159437,0.80230643,0.49907373,18.13426854,"Aaron Civale",19479,650644
2023,"John Brebbia","SFG",38.1,0.28528529,0.66081871,0.47555556,0.58947368,0.80973451,0.74454829,0.50666667,18.13385827,"John Brebbia",12777,605154
2024,"Keider Montero","DET",98.1,0.26315789,0.65552699,0.47470547,0.57714286,0.89411765,0.81313869,0.53915454,18.13295347,"Keider Montero",22630,672456
2023,"Michael Tonkin","ATL",80,0.3042735,0.66666667,0.50155763,0.61797753,0.8304721,0.77173913,0.54439252,18.12734864,"Michael Tonkin",10315,543859
2023,"Martín Pérez","TEX",141.2,0.2726441,0.62123894,0.44984256,0.68791946,0.9002849,0.837,0.50832209,18.12600869,"Martin Perez",6902,527048
2024,"Simeon Woods Richardson","MIN",133.2,0.27747253,0.69326683,0.49542484,0.63366337,0.86810552,0.80562885,0.52418301,18.11881188,"Simeon Woods Richardson",24494,680573
2023,"Braxton Garrett","MIA",159.2,0.32381729,0.61452514,0.47075434,0.52392947,0.88181818,0.76006855,0.50544574,18.11184939,"Braxton Garrett",21844,666129
2024,"Buck Farmer","CIN",71,0.28764805,0.62867012,0.45641026,0.58823529,0.84615385,0.76404494,0.49487179,18.10854503,"Buck Farmer",14814,571656
2023,"Ronel Blanco","HOU",52,0.2771855,0.76376147,0.51160221,0.46923077,0.78078078,0.69330454,0.48176796,18.09896603,"Ronel Blanco",19407,669854
2024,"Chris Paddack","MIN",88.1,0.32352941,0.65147453,0.49109589,0.6017316,0.86625514,0.78103208,0.5109589,18.08853681,"Chris Paddack",20099,663978
2024,"Carlos Hernández","KCR",30,0.28178694,0.72222222,0.49376114,0.56097561,0.86153846,0.77256318,0.48128342,18.08816705,"Carlos Hernandez",22713,672578
2023,"Matt Manning","DET",78,0.2244489,0.64705882,0.46819338,0.70535714,0.86590909,0.83333333,0.57675997,18.08700696,"Matt Manning",20369,666159
2024,"Colin Rea","MIL",167.2,0.2489487,0.64613279,0.46792453,0.67905405,0.87288136,0.8266129,0.55132075,18.08354956,"Colin Rea",12317,607067
2024,"Michael Kelly","OAK",31.1,0.29279279,0.62903226,0.47021277,0.6,0.88461538,0.80090498,0.52765957,18.07941176,"Michael Kelly",12791,547184
2024,"Aaron Bummer","ATL",55.1,0.26451613,0.57956778,0.42915811,0.56910569,0.83728814,0.75837321,0.52258727,18.07734807,"Aaron Bummer",16258,607481
2024,"Mike Baumann","- - -",58.1,0.27431907,0.68231047,0.48595506,0.54609929,0.86507937,0.77842004,0.51872659,18.07304786,"Mike Baumann",20206,657508
2024,"Josh Fleming","PIT",31.1,0.33650794,0.64516129,0.46240602,0.78301887,0.88571429,0.84146341,0.40789474,18.06666667,"Josh Fleming",20418,676596
2023,"Justin Steele","CHC",173.1,0.31859132,0.70487303,0.5287528,0.52442159,0.87925998,0.78177966,0.54406273,18.0607763,"Justin Steele",17312,657006
2022,"Brent Suter","MIL",66.2,0.27923211,0.68016194,0.46485473,0.625,0.80357143,0.74596774,0.46298032,18.05076142,"Brent Suter",13942,608718
2023,"Cole Irvin","BAL",77.1,0.2972028,0.67047076,0.50274941,0.63529412,0.87659574,0.8125,0.55066771,18.05021368,"Cole Irvin",19244,608344
2023,"Hyun Jin Ryu","TOR",52,0.29974811,0.6443418,0.47951807,0.68067227,0.85304659,0.80150754,0.52168675,18.04958678,"Hyun Jin Ryu",14444,547943
2024,"Jorge Alcala","MIN",58.1,0.24941176,0.68577075,0.48657358,0.55660377,0.79827089,0.74172185,0.54350161,18.0433526,"Jorge Alcala",19459,660896
2024,"Reid Detmers","LAA",87.1,0.30146082,0.66253102,0.48813342,0.52863436,0.82209738,0.73455979,0.51699808,18.04295533,"Reid Detmers",27468,672282
2023,"Emmet Sheehan","LAD",60.1,0.3135436,0.7296748,0.51212415,0.53254438,0.82172702,0.72916667,0.4772066,18.03594352,"Emmet Sheehan",29839,686218
2023,"Andrew Nardi","MIA",57.1,0.31210191,0.69199179,0.50521921,0.51020408,0.82492582,0.72933884,0.50835073,18.03203343,"Andrew Nardi",25942,677053
2024,"Wandy Peralta","SDP",38.1,0.32448378,0.66300366,0.4754902,0.69090909,0.91160221,0.82817869,0.44607843,18.0311804,"Wandy Peralta",14295,593974
2023,"Grayson Rodriguez","BAL",122,0.30339321,0.68511797,0.503327,0.54934211,0.84370861,0.7592068,0.52376426,18.03034134,"Grayson Rodriguez",24492,680570
2023,"Luis Severino","NYY",89.1,0.28701299,0.7147806,0.51344743,0.69683258,0.86591276,0.82142857,0.52933985,18.02883031,"Luis Severino",15890,622663
2024,"Carson Spiers","CIN",90.2,0.28028169,0.63862559,0.47490347,0.57788945,0.88868275,0.80487805,0.54311454,18.02809482,"Carson Spiers",27685,686730
2023,"Bryse Wilson","MIL",76.2,0.24214418,0.69918699,0.48529412,0.63358779,0.88604651,0.82709447,0.53200692,18.0250298,"Bryse Wilson",19990,669060
2024,"Zack Littell","TBR",156.1,0.3173913,0.68689139,0.51589537,0.56164384,0.87459106,0.78549142,0.53722334,18.02356164,"Zack Littell",15823,641793
2023,"José Ruiz","- - -",44.1,0.27231121,0.66402116,0.45398773,0.52941176,0.8247012,0.72972973,0.46380368,18.01477833,"Jose Ruiz",14552,614179
2024,"John Brebbia","- - -",55.1,0.32091097,0.6627451,0.49647533,0.64516129,0.84023669,0.77890467,0.51359517,18.01338688,"John Brebbia",12777,605154
2023,"Nick Anderson","ATL",35.1,0.332,0.60402685,0.47992701,0.55421687,0.84444444,0.75285171,0.54379562,18.01243781,"Nick Anderson",18337,623433
2024,"Trent Thornton","SEA",72.1,0.3194707,0.6639478,0.50437828,0.5147929,0.85749386,0.75694444,0.53677758,18.01075269,"Trent Thornton",17948,663423
2023,"Collin McHugh","ATL",58.2,0.28349515,0.65208748,0.46561886,0.59589041,0.83841463,0.76371308,0.49410609,18.00533333,"Collin McHugh",7531,543521
2023,"Charlie Morton","ATL",163.1,0.30111769,0.57077971,0.42646024,0.47161572,0.84350133,0.7029703,0.46481351,18.00469704,"Charlie Morton",4676,450203
2023,"Paul Sewald","- - -",60.2,0.26293103,0.68586387,0.49662488,0.54918033,0.78371501,0.72815534,0.55255545,18.00253807,"Paul Sewald",13892,623149
2023,"Carmen Mlodzinski","PIT",36,0.23050847,0.65838509,0.45380875,0.61764706,0.88207547,0.81785714,0.52188006,18.00214592,"Carmen Mlodzinski",27572,669387
2024,"Cristopher Sánchez","PHI",181.2,0.35693431,0.66152768,0.51233464,0.6196319,0.86228814,0.7794836,0.51018949,17.99852435,"Cristopher Sanchez",20778,650911
2023,"Bobby Miller","LAD",124.1,0.3026178,0.6471173,0.47934727,0.58131488,0.84331797,0.76276596,0.51300357,17.98619738,"Bobby Miller",27483,676272
2024,"Roansy Contreras","- - -",68.1,0.27326733,0.64912281,0.47255814,0.60144928,0.88108108,0.80511811,0.53023256,17.97956577,"Roansy Contreras",22810,672710
2023,"Nick Lodolo","CIN",34.1,0.33540373,0.59876543,0.46749226,0.46296296,0.86597938,0.7218543,0.50154799,17.97925311,"Nick Lodolo",26378,666157
2023,"John King","- - -",37.1,0.32421875,0.64944649,0.4914611,0.68674699,0.86363636,0.80694981,0.5142315,17.97820163,"John King",22051,667463
2024,"Ben Brown","CHC",55.1,0.2979798,0.60927152,0.46407538,0.43220339,0.82971014,0.7106599,0.5335689,17.97115385,"Ben Brown",23590,676962
2024,"Kyle Hendricks","CHC",130.2,0.27927063,0.63129003,0.45948478,0.6975945,0.8826087,0.82772681,0.51194379,17.96977492,"Kyle Hendricks",12049,543294
2023,"Tanner Houck","BOS",106,0.2838785,0.65497738,0.47241379,0.4691358,0.83765112,0.72871046,0.50804598,17.96852872,"Tanner Houck",19879,656557
2023,"Johnny Cueto","MIA",52.1,0.34823529,0.69767442,0.52397661,0.74324324,0.87333333,0.83035714,0.50292398,17.95260664,"Johnny Cueto",6893,456501
2023,"Alex Faedo","DET",64.2,0.29032258,0.64684015,0.47582205,0.55555556,0.87356322,0.7804878,0.52030948,17.95201038,"Alex Faedo",19874,656412
2023,"Chasen Shreve","- - -",44.2,0.3699284,0.61609907,0.47708895,0.63225806,0.81909548,0.73728814,0.43530997,17.94991055,"Chasen Shreve",10855,592741
2023,"Ranger Suárez","PHI",125,0.28358209,0.60903733,0.44735541,0.5754386,0.88709677,0.78895028,0.50321305,17.94722598,"Ranger Suarez",17277,624133
2024,"Triston McKenzie","CLE",75.2,0.24786325,0.62790698,0.42331288,0.56896552,0.88359788,0.78442029,0.46165644,17.94294606,"Triston McKenzie",18000,663474
2024,"Emmanuel Clase","CLE",74.1,0.35514019,0.72252252,0.56256358,0.51973684,0.8478803,0.75768535,0.56459817,17.94092827,"Emmanuel Clase",21032,661403
2024,"Taj Bradley","TBR",138,0.31055363,0.70386643,0.50566696,0.55153203,0.83645443,0.74827586,0.49607672,17.9393586,"Taj Bradley",22543,671737
2023,"Peter Strzelecki","- - -",37,0.23809524,0.65088757,0.4517611,0.6,0.80909091,0.7559322,0.51761103,17.93673469,"Peter Strzelecki",21367,657265
2023,"Michael Rucker","CHC",40.1,0.24438903,0.66666667,0.43115438,0.51020408,0.87264151,0.75806452,0.44228095,17.93186004,"Michael Rucker",19454,621074
2024,"Jacob Webb","BAL",56.2,0.29705215,0.6693712,0.49357602,0.61832061,0.81212121,0.75704989,0.52783726,17.93063584,"Jacob Webb",19274,657097
2024,"Spencer Bivens","SFG",48.2,0.21449275,0.6572104,0.45833333,0.67567568,0.88129496,0.83806818,0.55078125,17.92579505,"Spencer Bivens",30226,702352
2023,"Shane Bieber","CLE",128,0.29671458,0.61734694,0.45752303,0.50519031,0.89752066,0.77069351,0.50153531,17.92389006,"Shane Bieber",19427,669456
2024,"Mason Miller","OAK",65,0.375,0.65858209,0.5234375,0.41530055,0.73087819,0.62313433,0.5234375,17.92377261,"Mason Miller",31757,695243
2024,"Matt Moore","LAA",48.1,0.25060241,0.70574713,0.48352941,0.58653846,0.82084691,0.76155718,0.51176471,17.91862285,"Matt Moore",1890,519043
2024,"Tim Herrin","CLE",65.2,0.32459677,0.6038835,0.46686449,0.49068323,0.84244373,0.72245763,0.50939664,17.91478029,"Tim Herrin",25139,682120
2024,"Nick Lodolo","CIN",115.1,0.29877369,0.61013444,0.46030043,0.51119403,0.8440678,0.74009324,0.51877682,17.91458027,"Nick Lodolo",26378,666157
2023,"Noah Syndergaard","- - -",88.2,0.23114754,0.68922306,0.49076705,0.70212766,0.86727273,0.83357453,0.56676136,17.91205534,"Noah Syndergaard",11762,592789
2024,"Marco Gonzales","PIT",33.2,0.33333333,0.67006803,0.51465201,0.6547619,0.92385787,0.84341637,0.53846154,17.90886076,"Marco Gonzales",15467,594835
2024,"Mitch Keller","PIT",178,0.2801252,0.63254927,0.47457033,0.60335196,0.87738693,0.80487805,0.55173623,17.90847458,"Mitch Keller",17594,656605
2023,"Matthew Liberatore","STL",61.2,0.2394636,0.65176909,0.44853636,0.6,0.90571429,0.82526316,0.50708215,17.90293742,"Matthew Liberatore",22294,669461
2023,"Tim Mayza","TOR",53.1,0.27007299,0.59899749,0.43209877,0.66666667,0.84937238,0.79142857,0.49259259,17.90186125,"Tim Mayza",15042,641835
2023,"Brandon Bielak","HOU",80,0.24719101,0.66129032,0.44978479,0.60227273,0.86031042,0.78787879,0.4892396,17.90106693,"Brandon Bielak",19866,656232
2023,"Bailey Ober","MIN",144.1,0.35690236,0.71202809,0.53072626,0.5990566,0.81134402,0.73846154,0.48947142,17.90103567,"Bailey Ober",21224,641927
2024,"Andrew Abbott","CIN",138,0.25797872,0.67219917,0.47192456,0.62199313,0.8691358,0.80381471,0.51650236,17.89861751,"Andrew Abbott",29911,671096
2023,"Tyler Holton","DET",85.1,0.27808471,0.65797546,0.48535565,0.55629139,0.82284382,0.75344828,0.54560669,17.89734717,"Tyler Holton",26231,663947
2023,"Jimmy Lambert","CHW",37.2,0.25449102,0.64705882,0.45252226,0.54117647,0.83181818,0.75081967,0.50445104,17.89641434,"Jimmy Lambert",19541,669424
2024,"Patrick Corbin","WSN",174.2,0.29419703,0.67709815,0.48060942,0.55733945,0.89390756,0.78818444,0.48684211,17.89553656,"Patrick Corbin",9323,571578
2023,"Tyler Alexander","DET",44,0.26538462,0.6300716,0.4904271,0.73913043,0.86742424,0.84084084,0.61708395,17.89516129,"Tyler Alexander",17735,641302
2024,"Reese Olson","DET",112.1,0.325,0.65559656,0.47004857,0.4852071,0.8836773,0.72904707,0.43874798,17.88872832,"Reese Olson",24968,681857
2024,"Erik Miller","SFG",67.1,0.25333333,0.63590604,0.43273013,0.52046784,0.7994723,0.71272727,0.46892211,17.88752556,"Erik Miller",26252,669062
2024,"Tyler Rogers","SFG",70.1,0.25,0.68454259,0.5249501,0.7826087,0.85023041,0.83840304,0.63273453,17.88326301,"Tyler Rogers",15541,643511
2023,"Clayton Kershaw","LAD",131.2,0.31857555,0.67882472,0.494077,0.52870091,0.8358209,0.73426573,0.48716683,17.87850467,"Clayton Kershaw",2036,477132
2024,"Hunter Gaddis","CLE",74.2,0.30897704,0.67114094,0.50976744,0.62837838,0.8275,0.77372263,0.5544186,17.8738966,"Hunter Gaddis",25636,683769
2023,"Zack Littell","- - -",90,0.30985915,0.7007874,0.53383459,0.59659091,0.86891386,0.80140845,0.57293233,17.87236287,"Zack Littell",15823,641793
2024,"Clayton Kershaw","LAD",30,0.29288703,0.68679245,0.5,0.55714286,0.87912088,0.78968254,0.52579365,17.86648501,"Clayton Kershaw",2036,477132
2024,"Max Meyer","MIA",57,0.26915521,0.70152505,0.47417355,0.52554745,0.89130435,0.78213508,0.47417355,17.86255259,"Max Meyer",27474,676974
2024,"Kyle Leahy","STL",48.2,0.30461538,0.71351351,0.52230216,0.58585859,0.85984848,0.78512397,0.5323741,17.862,"Kyle Leahy",24763,681517
2023,"Patrick Corbin","WSN",180,0.27826676,0.63391003,0.454141,0.55231144,0.90720524,0.79728711,0.4945243,17.86092715,"Patrick Corbin",9323,571578
2024,"Jalen Beeks","- - -",70,0.2423756,0.71754386,0.46940486,0.56291391,0.8801956,0.79464286,0.47778709,17.8556701,"Jalen Beeks",17192,656222
2023,"Brooks Raley","NYM",54.2,0.26138614,0.61006289,0.43075356,0.4469697,0.84879725,0.72340426,0.48574338,17.85254692,"Brooks Raley",10061,548384
2024,"Keaton Winn","SFG",55.1,0.34074074,0.69230769,0.52420307,0.55072464,0.86601307,0.76801802,0.52184179,17.84858044,"Keaton Winn",23499,676775
2023,"Joan Adon","WSN",51.2,0.28810021,0.67640449,0.47510823,0.64492754,0.87043189,0.79954442,0.48160173,17.8477306,"Joan Adon",22925,672851
2024,"Nick Martinez","CIN",142.1,0.33499501,0.6631016,0.50823529,0.59821429,0.87231183,0.78703704,0.528,17.84695201,"Nick Martinez",12730,607259
2023,"Will Vest","DET",48.1,0.35263158,0.585,0.47179487,0.63432836,0.85897436,0.77717391,0.51282051,17.82842288,"Will Vest",19769,676684
2023,"Austin Cox","KCR",35.2,0.23239437,0.63605442,0.43771626,0.54545455,0.8342246,0.75889328,0.50865052,17.82394366,"Austin Cox",24604,680735
2023,"Roansy Contreras","PIT",68.1,0.30066445,0.65862709,0.46976337,0.50828729,0.87042254,0.74813433,0.47239264,17.81916168,"Roansy Contreras",22810,672710
2023,"Chase Anderson","- - -",86.1,0.23809524,0.67667121,0.46026261,0.66470588,0.84677419,0.8003003,0.50656531,17.81209302,"Chase Anderson",6895,502624
