"MLBAMID","PlayerId","Name","Team","Age","Season","TBF","K%","W","L","ERA","G","GS","QS","CG","ShO","SV","HLD","BS","IP","H","R","ER","HR","BB","IBB","HBP","WP","BK","SO","NameASCII","Balls","Strikes","Pitches","strike_pct","ball_pct","FA%","FT%","FC%","FS%","FO%","SI%","SL%","CU%","KC%","EP%","CH%","SC%","KN%","UN%","vFA","vFT","vFC","vFS","vFO","vSI","vSL","vCU","vKC","vEP","vCH","vSC","vKN","FA-X","FT-X","FC-X","FS-X","FO-X","SI-X","SL-X","CU-X","KC-X","EP-X","CH-X","SC-X","KN-X","FA-Z","FT-Z","FC-Z","FS-Z","FO-Z","SI-Z","SL-Z","CU-Z","KC-Z","EP-Z","CH-Z","SC-Z","KN-Z","O-Swing%","Z-Swing%","Swing%","O-Contact%","Z-Contact%","Contact%","Zone%","Pace"
666200,19959,"Jesús Luzardo","MIA",26,2024,274,0.21167883,3,6,4.995000191,12,12,4,0,0,0,0,0,66.2,61,37,37,9,22,0,2,3,0,58,"Jesus Luzardo",390,694,1084,0.640221402214022,0.359778597785978,0.39427516,NA,NA,NA,NA,0.08310249,0.29178209,0.00184672,NA,NA,0.22899354,NA,NA,NA,95.18477386,NA,NA,NA,NA,94.64222005,83.51297345,81.55000305,NA,NA,86.25806452,NA,NA,8.30653485,NA,NA,NA,NA,10.43942735,0.8806504841,-0.7348425984,NA,NA,9.725928522,NA,NA,9.081930049,NA,NA,NA,NA,7.161754693,1.484041238,-1.515039206,NA,NA,5.444478681,NA,NA,0.31164384,0.69539078,0.48845799,0.47252747,0.84726225,0.71833648,0.46075716,15.82057716
622663,15890,"Luis Severino","NYM",30,2024,761,0.21156373,11,7,3.906593407,31,31,14,1,1,0,0,0,182,166,86,79,23,60,0,11,6,2,161,"Luis Severino",1007,1885,2892,0.65179806362379,0.34820193637621,0.35479405,NA,0.08065074,NA,NA,0.24783662,0.24160609,NA,NA,NA,0.0751125,NA,NA,NA,96.15102134,NA,92.62446352,NA,NA,95.59525576,85.6107461,NA,NA,NA,86.08249028,NA,NA,-4.292345179,NA,-0.05122895711,NA,NA,-8.714888759,6.467826603,NA,NA,NA,-8.613388132,NA,NA,9.205758384,NA,4.826364673,NA,NA,6.953147505,1.489542352,NA,NA,NA,4.350328015,NA,NA,0.28709918,0.69186047,0.50398062,0.61038961,0.88235294,0.81043956,0.53582555,17.0888361
666129,21844,"Braxton Garrett","MIA",26,2024,161,0.21118012,2,2,5.351351351,7,7,2,1,1,0,0,0,37,40,24,22,5,4,0,5,1,0,34,"Braxton Garrett",198,391,589,0.66383701188455,0.33616298811545,0.14115646,NA,0.09183673,NA,NA,0.33333333,0.26530612,0.04421769,NA,NA,0.12414966,NA,NA,NA,90.69518308,NA,86.36296477,NA,NA,89.98928771,82.82179612,77.36922983,NA,NA,83.07397126,NA,NA,4.630194974,NA,-0.640346739,NA,NA,10.14858261,-4.740233592,-5.556622432,NA,NA,9.388508836,NA,NA,8.667157644,NA,1.007821542,NA,NA,4.489351856,-1.030905699,-4.976527874,NA,NA,0.2866203883,NA,NA,0.32986111,0.61333333,0.4744898,0.53684211,0.92934783,0.79569892,0.51020408,18.16705882
683409,26790,"Angel Chivilli","COL",21,2024,133,0.21052632,2,3,4.54736906,30,0,0,0,0,1,7,2,31.2,31,17,16,7,10,0,1,0,0,28,"Angel Chivilli",179,335,514,0.651750972762646,0.348249027237354,NA,NA,NA,NA,NA,0.417154,0.18323587,NA,NA,NA,0.39961014,NA,NA,NA,NA,NA,NA,NA,NA,96.07756827,87.39361702,NA,NA,NA,87.76488186,NA,NA,NA,NA,NA,NA,NA,-7.383223774,0.2851796455,NA,NA,NA,-6.396811881,NA,NA,NA,NA,NA,NA,NA,6.796015374,1.943460667,NA,NA,NA,3.890924519,NA,NA,0.3649635,0.72803347,0.53411306,0.42,0.77011494,0.64233577,0.46588694,18.2152231
518876,11156,"Merrill Kelly","ARI",35,2024,300,0.21,5,1,4.031674347,13,13,5,0,0,0,0,0,73.2,67,35,33,11,19,0,2,1,2,63,"Merrill Kelly",401,742,1143,0.649168853893263,0.350831146106737,0.19666374,NA,0.25197542,NA,NA,0.14661984,0.11764706,0.07726076,NA,NA,0.20983319,NA,NA,NA,91.92098563,NA,90.33101045,NA,NA,92.32694962,85.57612086,82.19318182,NA,NA,88.39748954,NA,NA,-5.201014382,NA,-1.346842164,NA,NA,-9.198756052,0.884951805,4.447795521,NA,NA,-8.573752942,NA,NA,8.405249459,NA,6.25796009,NA,NA,4.131596183,1.511452518,-5.58213286,NA,NA,0.852193601,NA,NA,0.30120482,0.66487455,0.47936787,0.60571429,0.90026954,0.80586081,0.48990342,18.7479092
668941,19574,"JoJo Romero","STL",27,2024,243,0.20987654,7,3,3.355933071,65,0,0,0,0,1,30,8,59,52,23,22,8,16,0,5,1,0,51,"JoJo Romero",343,578,921,0.62757871878393,0.37242128121607,0.09902067,NA,NA,NA,NA,0.390642,0.33949946,NA,NA,NA,0.17083787,NA,NA,NA,95.06483946,NA,NA,NA,NA,93.98578952,83.98686023,NA,NA,NA,85.90636818,NA,NA,6.352700705,NA,NA,NA,NA,10.55208152,-6.143755791,NA,NA,NA,9.120179389,NA,NA,7.540564233,NA,NA,NA,NA,2.057540341,0.389862843,NA,NA,NA,1.92111692,NA,NA,0.26651982,0.59354839,0.43199129,0.47933884,0.88405797,0.76070529,0.50598477,18.44560358
593958,13164,"Eduardo Rodriguez","ARI",31,2024,224,0.20982143,3,4,5.040000385,10,10,1,0,0,0,0,0,50,56,29,28,8,19,1,1,0,0,47,"Eduardo Rodriguez",319,551,870,0.633333333333333,0.366666666666667,0.43995381,NA,0.19284065,NA,NA,0.07621247,0.06581986,NA,NA,NA,0.22517321,NA,NA,NA,91.97847974,NA,88.77604557,NA,NA,91.63484701,83.87894908,NA,NA,NA,86.6702524,NA,NA,3.817691352,NA,-0.3834809629,NA,NA,7.571411595,-1.28223205,NA,NA,NA,9.477557217,NA,NA,8.335735011,NA,4.942495015,NA,NA,6.726125081,1.624159428,NA,NA,NA,3.930470002,NA,NA,0.27122642,0.64479638,0.46189376,0.70434783,0.84912281,0.8075,0.51039261,17.78056426
672578,22713,"Carlos Hernández","KCR",27,2024,129,0.20930233,0,1,3.300000629,27,0,0,0,0,0,1,1,30,24,14,11,1,16,0,1,1,0,27,"Carlos Hernandez",204,356,560,0.635714285714286,0.364285714285714,0.54010695,NA,0.00178253,0.114082,NA,NA,0.20142602,NA,0.1426025,NA,NA,NA,NA,NA,97.87888047,NA,90.59999847,89.90000153,NA,NA,86.40530801,NA,83.54874878,NA,NA,NA,NA,-5.173695177,NA,0.4151087701,-7.165841579,NA,NA,2.440264677,NA,1.739701843,NA,NA,NA,NA,9.971945583,NA,5.638590813,6.280478001,NA,NA,0.5991720689,NA,-3.052798271,NA,NA,NA,NA,0.28178694,0.72222222,0.49376114,0.56097561,0.86153846,0.77256318,0.48128342,18.08816705
502043,10123,"Kyle Gibson","STL",36,2024,722,0.20914127,8,8,4.243615186,30,30,13,0,0,0,0,0,169.2,161,91,80,23,68,1,4,5,0,151,"Kyle Gibson",1113,1651,2764,0.597322720694645,0.402677279305355,0.13241679,NA,0.21092619,NA,NA,0.26410999,0.20658466,0.08646889,NA,NA,0.09949349,NA,NA,NA,91.39480874,NA,88.58044329,NA,NA,90.71547517,80.73992995,78.31966691,NA,NA,84.91308949,NA,NA,-3.188147706,NA,0.8238150595,NA,NA,-8.129506234,6.255566492,3.042991479,NA,NA,-7.79009233,NA,NA,9.419354882,NA,5.276437121,NA,NA,4.691879816,0.104799775,-5.06968938,NA,NA,3.099435147,NA,NA,0.25841924,0.61420932,0.42691751,0.50531915,0.87313433,0.7559322,0.473589,19.75036855
669721,27582,"Davis Daniel","LAA",27,2024,134,0.20895522,1,4,6.230769492,6,6,1,0,0,0,0,0,30.1,39,22,21,5,6,0,1,0,1,28,"Davis Daniel",161,347,508,0.683070866141732,0.316929133858268,0.48031496,NA,NA,NA,NA,NA,0.23818898,0.07677165,NA,NA,0.20472441,NA,NA,NA,91.54098361,NA,NA,NA,NA,NA,81.76363959,74.32307943,NA,NA,84.61250188,NA,NA,-4.693063204,NA,NA,NA,NA,NA,6.191673594,5.960964496,NA,NA,-7.424816425,NA,NA,9.758484887,NA,NA,NA,NA,NA,3.850635623,-7.951456706,NA,NA,5.907536433,NA,NA,0.30769231,0.64963504,0.49212598,0.63888889,0.87640449,0.808,0.53937008,17.43163539
676702,23455,"Hunter Stratton","PIT",27,2024,158,0.20886076,2,1,3.584071764,36,0,0,0,0,1,5,2,37.2,37,17,15,3,7,0,3,2,0,33,"Hunter Stratton",193,394,587,0.671209540034072,0.328790459965928,0.36833046,NA,0.37349398,NA,NA,0.01204819,0.24612737,NA,NA,NA,NA,NA,NA,NA,95.49392158,NA,91.97926267,NA,NA,95.35714286,84.18321815,NA,NA,NA,NA,NA,NA,-1.675751018,NA,1.112898726,NA,NA,-5.824687958,6.021271819,NA,NA,NA,NA,NA,NA,8.877596561,NA,5.857058477,NA,NA,10.00130354,3.245818878,NA,NA,NA,NA,NA,NA,0.31521739,0.70819672,0.52151463,0.51724138,0.84722222,0.75247525,0.52495697,19.74820144
472610,6984,"Luis García","- - -",37,2024,254,0.20866142,5,1,4.881356642,60,0,0,0,0,4,14,3,59,61,36,32,8,15,2,3,5,0,53,"Luis Garcia",305,593,898,0.660356347438753,0.339643652561247,0.06124722,NA,0.01670379,0.18596882,NA,0.52449889,0.21158129,NA,NA,NA,NA,NA,NA,NA,96.01454634,NA,88.17333577,87.10658858,NA,96.43460349,81.98052786,NA,NA,NA,NA,NA,NA,-4.087642427,NA,0.2784176429,-5.967271725,NA,-8.550079022,4.86636224,NA,NA,NA,NA,NA,NA,8.495586603,NA,2.209243965,3.192749754,NA,6.701005616,1.051843282,NA,NA,NA,NA,NA,NA,0.33181818,0.65283843,0.49554566,0.50684932,0.89966555,0.77078652,0.51002227,19.37871674
621051,20353,"Steven Wilson","CHW",29,2024,163,0.20858896,1,6,5.711540138,40,0,0,0,0,0,9,1,34.2,29,29,22,8,26,6,3,1,1,34,"Steven Wilson",244,379,623,0.608346709470305,0.391653290529695,0.39807384,NA,0.00963082,NA,NA,NA,0.51203852,NA,NA,NA,0.08025682,NA,NA,NA,93.5387081,NA,86.59999593,NA,NA,NA,82.33511094,NA,NA,NA,81.71799805,NA,NA,-4.220791232,NA,-0.9758088589,NA,NA,NA,6.12604085,NA,NA,NA,-9.431025391,NA,NA,10.61233914,NA,6.971799215,NA,NA,NA,3.889026989,NA,NA,NA,4.938771057,NA,NA,0.23355263,0.68025078,0.46227929,0.56338028,0.86175115,0.78819444,0.51203852,21.36989247
445926,5448,"Jesse Chavez","ATL",40,2024,264,0.20833333,2,2,3.126316229,46,0,0,0,0,0,1,1,63.1,60,27,22,10,19,1,1,0,1,55,"Jesse Chavez",379,666,1045,0.637320574162679,0.362679425837321,NA,NA,0.5105364,NA,NA,0.26915709,0.01628352,0.06992337,NA,NA,0.13409962,NA,NA,NA,NA,NA,88.80562559,NA,NA,90.74484264,81.40000287,75.65890545,NA,NA,85.18571429,NA,NA,NA,NA,-1.604587805,NA,NA,-9.623370948,2.069318659,8.322526488,NA,NA,-9.542091588,NA,NA,NA,NA,7.092184843,NA,NA,4.342573173,-2.927552616,-4.782909237,NA,NA,1.357654245,NA,NA,0.21325052,0.59714795,0.41954023,0.74757282,0.88059701,0.84931507,0.53735632,16.25773196
656641,21306,"Jacob Latz","TEX",28,2024,192,0.20833333,2,3,3.709924852,46,0,0,0,0,0,9,3,43.2,39,20,18,6,27,3,1,4,0,40,"Jacob Latz",316,499,815,0.612269938650307,0.387730061349693,0.495086,NA,NA,NA,NA,NA,0.22850123,0.05036855,NA,NA,0.22604423,NA,NA,NA,94.92829172,NA,NA,NA,NA,NA,83.45215369,76.41463415,NA,NA,85.93641198,NA,NA,3.85552297,NA,NA,NA,NA,NA,-3.270645634,-2.844225255,NA,NA,8.262581203,NA,NA,10.77946771,NA,NA,NA,NA,NA,-0.7451537758,-9.418735411,NA,NA,6.791459457,NA,NA,0.29166667,0.67801047,0.47297297,0.6031746,0.80694981,0.74025974,0.46928747,20.65654952
571882,13133,"Derek Law","WSN",33,2024,365,0.20821918,7,4,2.600000441,75,0,0,0,0,1,17,4,90,82,31,26,7,24,0,1,6,0,76,"Derek Law",483,888,1371,0.647702407002188,0.352297592997812,0.13596491,NA,0.37865497,NA,NA,0.09795322,0.3004386,0.03581871,NA,NA,0.05116959,NA,NA,NA,95.12687962,NA,91.53667954,NA,NA,94.68507317,87.25547445,77.90612046,NA,NA,88.01285575,NA,NA,-2.537307411,NA,0.8363604454,NA,NA,-7.541750324,1.437039935,0.2495441437,NA,NA,-8.994231306,NA,NA,9.771643854,NA,5.514553703,NA,NA,7.690711178,0.8865844281,-4.392120984,NA,NA,4.477100045,NA,NA,0.33333333,0.67579909,0.49780702,0.4978903,0.86261261,0.73568282,0.48026316,17.57831325
656557,19879,"Tanner Houck","BOS",28,2024,743,0.20726783,9,10,3.123134506,30,30,19,1,1,0,0,0,178.2,156,75,62,11,48,1,16,2,0,154,"Tanner Houck",927,1809,2736,0.661184210526316,0.338815789473684,NA,NA,0.01462523,0.24826325,NA,0.32358318,0.41352834,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.10250244,88.43475584,NA,93.53005826,83.17488672,NA,NA,NA,NA,NA,NA,NA,NA,-0.4554875374,-8.260786054,NA,-9.680773305,8.762464771,NA,NA,NA,NA,NA,NA,NA,NA,0.5685262203,-1.479015862,NA,0.5097447972,-1.09855467,NA,NA,NA,NA,NA,NA,0.29393468,0.61904762,0.46617916,0.58994709,0.87402453,0.78980392,0.5297989,17.26472068
667755,22100,"José Soriano","LAA",25,2024,468,0.20726496,6,7,3.424778761,22,20,9,0,0,0,1,0,113,91,50,43,8,45,1,9,7,0,97,"Jose Soriano",650,1089,1739,0.626221966647499,0.373778033352501,0.14622913,NA,NA,0.08117444,NA,0.46401842,0.054692,NA,0.25388601,NA,NA,NA,NA,NA,98.82952641,NA,NA,92.72482148,NA,97.73696877,91.54315378,NA,86.38185947,NA,NA,NA,NA,-6.994748574,NA,NA,-7.27347727,NA,-9.080702183,-0.3675483302,NA,6.064907048,NA,NA,NA,NA,7.463741152,NA,NA,0.05479947219,NA,2.983677772,2.525320595,NA,-4.366621653,NA,NA,NA,NA,0.28734322,0.63023256,0.45710996,0.52777778,0.89483395,0.77833753,0.49510651,18.1943128
665625,21652,"Elvis Peguero","MIL",27,2024,227,0.20704846,7,4,2.980519997,52,0,0,0,0,2,11,4,51.1,52,22,17,4,27,3,2,6,1,47,"Elvis Peguero",295,535,830,0.644578313253012,0.355421686746988,NA,NA,NA,NA,NA,0.4933655,0.50542823,0.00120627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.78337026,90.06205251,69.09999847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.36348182,1.13685983,-1.588330865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.771271573,-0.7366799147,-1.373957753,NA,NA,NA,NA,NA,0.33991228,0.63538874,0.47285887,0.50967742,0.88607595,0.7372449,0.44993969,19.60402685
595345,13580,"Steven Okert","MIN",32,2024,160,0.20625,3,2,5.094341323,44,1,0,0,0,1,7,6,35.1,37,22,20,6,16,3,3,2,0,33,"Steven Okert",219,398,617,0.645056726094003,0.354943273905997,0.23701299,NA,NA,NA,NA,0.09090909,0.59253247,NA,NA,NA,0.07954545,NA,NA,NA,92.95479584,NA,NA,NA,NA,92.88392694,81.00547728,NA,NA,NA,88.81632528,NA,NA,5.358020449,NA,NA,NA,NA,9.615767751,-5.457602258,NA,NA,NA,9.589628259,NA,NA,8.442870088,NA,NA,NA,NA,5.707120589,2.482968051,NA,NA,NA,3.950920241,NA,NA,0.21908127,0.65165165,0.45292208,0.59677419,0.83410138,0.78136201,0.54058442,19.11304348
680730,27636,"Mitchell Parker","WSN",24,2024,646,0.20588235,7,10,4.291390728,29,29,11,0,0,0,0,0,151,154,82,72,18,43,0,2,7,0,133,"Mitchell Parker",799,1605,2404,0.667637271214642,0.332362728785358,0.48585691,NA,NA,0.19051581,NA,NA,0.09816972,0.22545757,NA,NA,NA,NA,NA,NA,92.46677681,NA,NA,85.57925935,NA,NA,84.4987255,80.48487229,NA,NA,NA,NA,NA,3.483194639,NA,NA,4.418875748,NA,NA,-2.489911096,-0.8389341347,NA,NA,NA,NA,NA,10.27044845,NA,NA,5.06041361,NA,NA,2.089220079,-4.435706783,NA,NA,NA,NA,NA,0.32393162,0.68962723,0.51164725,0.59366755,0.88954172,0.79837398,0.51331115,19.27272727
686973,27691,"Louie Varland","MIN",26,2024,238,0.20588235,0,6,7.610738645,16,7,1,0,0,0,0,0,49.2,68,44,42,12,16,1,4,0,0,49,"Louie Varland",315,586,901,0.6503884572697,0.3496115427303,0.42508324,NA,0.27746948,NA,NA,0.03773585,NA,NA,0.15538291,NA,0.10432852,NA,NA,NA,96.2516956,NA,90.05280273,NA,NA,93.83235079,NA,NA,84.62071359,NA,89.4297862,NA,NA,-4.554599852,NA,1.422665924,NA,NA,-8.812604119,NA,NA,0.8053458214,NA,-8.320238803,NA,NA,9.220553007,NA,3.789608154,NA,NA,6.856654896,NA,NA,-3.895245307,NA,3.178594549,NA,NA,0.25307125,0.71659919,0.50721421,0.52427184,0.8559322,0.78118162,0.54827969,16.82727273
663978,20099,"Chris Paddack","MIN",28,2024,384,0.20572917,5,3,4.992453118,17,17,4,0,0,0,0,0,88.1,102,50,49,14,21,0,1,3,0,79,"Chris Paddack",503,959,1462,0.655950752393981,0.344049247606019,0.42876712,NA,NA,NA,NA,NA,0.17671233,0.13561644,NA,NA,0.25890411,NA,NA,NA,93.27923447,NA,NA,NA,NA,NA,85.90271469,78.24797783,NA,NA,82.85000207,NA,NA,-6.81637115,NA,NA,NA,NA,NA,0.2376691537,2.969858497,NA,NA,-9.497222093,NA,NA,10.00485083,NA,NA,NA,NA,NA,3.241364945,-7.310527763,NA,NA,2.974826066,NA,NA,0.32352941,0.65147453,0.49109589,0.6017316,0.86625514,0.78103208,0.5109589,18.08853681
680573,24494,"Simeon Woods Richardson","MIN",23,2024,569,0.2056239,5,5,4.174563909,28,28,7,0,0,0,0,0,133.2,125,63,62,16,48,0,3,3,0,117,"Simeon Woods Richardson",800,1498,2298,0.651871192341166,0.348128807658834,0.40261438,NA,NA,NA,NA,NA,0.31198257,0.09281046,NA,NA,0.19259259,NA,NA,NA,93.07240091,NA,NA,NA,NA,NA,86.35893855,76.0657277,NA,NA,82.7665176,NA,NA,-3.656823625,NA,NA,NA,NA,NA,3.060073256,2.876955991,NA,NA,-9.109231388,NA,NA,10.28952013,NA,NA,NA,NA,NA,4.435161569,-8.417084457,NA,NA,5.952511887,NA,NA,0.27747253,0.69326683,0.49542484,0.63366337,0.86810552,0.80562885,0.52418301,18.11881188
605452,12972,"Joe Ross","MIL",31,2024,321,0.20560748,3,6,3.770270367,25,10,2,0,0,0,0,0,74,72,35,31,7,29,1,1,1,0,66,"Joe Ross",414,784,1198,0.654424040066778,0.345575959933222,0.160401,NA,NA,NA,NA,0.36591479,0.37343358,0.01670844,NA,NA,0.08354219,NA,NA,NA,94.78437297,NA,NA,NA,NA,94.75159862,86.55346625,83.18000107,NA,NA,90.21299805,NA,NA,-4.065081596,NA,NA,NA,NA,-8.486029917,0.8190449623,2.26145761,NA,NA,-10.25857941,NA,NA,7.899342537,NA,NA,NA,NA,5.438099622,1.80485108,-3.725035095,NA,NA,4.024679108,NA,NA,0.28366248,0.6734375,0.49206349,0.48734177,0.84454756,0.74872666,0.53467001,20.69679634
608638,13767,"JT Chargois","- - -",33,2024,146,0.20547945,3,1,2.229358227,36,0,0,0,0,0,2,2,36.1,24,9,9,6,13,1,2,0,0,30,"JT Chargois",192,337,529,0.637051039697543,0.362948960302457,0.01323251,NA,NA,NA,NA,0.55198488,0.43100189,NA,NA,NA,0.00378072,NA,NA,NA,94.55714199,NA,NA,NA,NA,94.92500201,85.58640008,NA,NA,NA,84.94999695,NA,NA,-7.022211347,NA,NA,NA,NA,-10.56269983,0.1905434027,NA,NA,NA,-8.890418053,NA,NA,7.355530058,NA,NA,NA,NA,4.972255968,0.7084687635,NA,NA,NA,5.659638405,NA,NA,0.24521073,0.69029851,0.47069943,0.46875,0.88648649,0.77911647,0.50661626,19.96596859
670167,20020,"John Schreiber","KCR",30,2024,224,0.20535714,4,3,3.658065236,59,0,0,0,0,2,23,3,51.2,48,23,21,1,20,1,4,1,0,46,"John Schreiber",338,557,895,0.622346368715084,0.377653631284916,0.24469274,NA,0.16536313,NA,NA,0.25921788,0.26927374,NA,NA,NA,0.06145251,NA,NA,NA,92.86484197,NA,88.72297297,NA,NA,92.02198107,81.09169962,NA,NA,NA,85.92182173,NA,NA,-7.309461062,NA,-1.635949006,NA,NA,-10.07549417,7.070541445,NA,NA,NA,-9.134253485,NA,NA,4.63246747,NA,3.048558209,NA,NA,-1.284433694,-0.4238402814,NA,NA,NA,-1.249226102,NA,NA,0.23394495,0.65795207,0.45139665,0.65686275,0.86423841,0.81188119,0.51284916,19.03308271
672582,22717,"Angel Zerpa","KCR",24,2024,239,0.20502092,2,0,3.857143862,60,0,0,0,0,0,12,1,53.2,59,24,23,6,19,2,2,3,0,49,"Angel Zerpa",351,603,954,0.632075471698113,0.367924528301887,0.20354906,NA,NA,NA,NA,0.43215031,0.25887265,0.00313152,NA,NA,0.10229645,NA,NA,NA,95.81692708,NA,NA,NA,NA,96.45289855,86.15685641,82.20000203,NA,NA,88.63163664,NA,NA,6.160424805,NA,NA,NA,NA,10.06402617,-2.196951589,-6.144218445,NA,NA,8.224228217,NA,NA,6.874220002,NA,NA,NA,NA,2.623585871,-0.9331393088,-6.605748494,NA,NA,4.231330404,NA,NA,0.18858561,0.59459459,0.42379958,0.61842105,0.91212121,0.85714286,0.57933194,18.57122905
663773,26304,"Bryan Hoeing","- - -",27,2024,210,0.2047619,2,3,2.180124559,34,2,0,0,0,0,4,0,53.2,43,15,13,4,14,1,0,8,0,43,"Bryan Hoeing",273,509,782,0.650895140664962,0.349104859335038,0.0601023,NA,NA,0.20588235,NA,0.50511509,0.22890026,NA,NA,NA,NA,NA,NA,NA,94.32127478,NA,NA,86.79627602,NA,93.86354084,83.0474874,NA,NA,NA,NA,NA,NA,-6.939353618,NA,NA,-4.641096008,NA,-10.42301458,0.34648761,NA,NA,NA,NA,NA,NA,6.116460151,NA,NA,1.128749113,NA,4.442427391,-1.860943096,NA,NA,NA,NA,NA,NA,0.27717391,0.61111111,0.45396419,0.56862745,0.88142292,0.7915493,0.52941176,18.35273369
657277,17995,"Logan Webb","SFG",27,2024,841,0.20451843,13,10,3.473941541,33,33,20,1,1,0,0,0,204.2,202,83,79,11,50,3,2,4,1,172,"Logan Webb",1085,2117,3202,0.661149281698938,0.338850718301062,0.0531084,NA,0.0262418,NA,NA,0.39893783,0.21243361,NA,NA,NA,0.30927835,NA,NA,NA,92.56646944,NA,90.96190244,NA,NA,92.57775793,83.76000115,NA,NA,NA,87.35434028,NA,NA,-4.983481374,NA,-1.088342667,NA,NA,-9.155407266,8.778646312,NA,NA,NA,-6.066436829,NA,NA,5.466063735,NA,4.085370382,NA,NA,0.5839135895,-0.5385902405,NA,NA,NA,-2.610775233,NA,NA,0.34161114,0.58580645,0.45985629,0.67730496,0.89977974,0.81453804,0.48422368,16.18104547
669372,27889,"J.T. Ginn","OAK",25,2024,142,0.20422535,1,1,4.235294355,8,6,1,0,0,0,0,0,34,36,16,16,4,9,1,2,0,0,29,"J.T. Ginn",196,320,516,0.62015503875969,0.37984496124031,0.03495146,NA,NA,NA,NA,0.51067961,0.30873786,NA,NA,NA,0.14563107,NA,NA,NA,92.15555657,NA,NA,NA,NA,92.92395623,85.31258138,NA,NA,NA,86.99066569,NA,NA,-4.460934533,NA,NA,NA,NA,-9.188914948,1.248230568,NA,NA,NA,-8.785372518,NA,NA,6.890021642,NA,NA,NA,NA,3.728543648,1.200715365,NA,NA,NA,1.934458237,NA,NA,0.244,0.69056604,0.47378641,0.42622951,0.84153005,0.73770492,0.51456311,20.55080214
669212,20203,"Eli Morgan","CLE",28,2024,167,0.20359281,3,0,1.928571779,32,0,0,0,0,0,1,0,42,30,11,9,4,11,1,1,0,0,34,"Eli Morgan",204,443,647,0.684698608964451,0.315301391035549,0.40247678,NA,NA,NA,NA,NA,0.36068111,NA,NA,NA,0.23684211,NA,NA,NA,92.19653696,NA,NA,NA,NA,NA,86.83991081,NA,NA,NA,78.91045624,NA,NA,-6.034401762,NA,NA,NA,NA,NA,1.518987959,NA,NA,NA,-9.147306953,NA,NA,9.457993727,NA,NA,NA,NA,NA,1.681742918,NA,NA,NA,1.602281458,NA,NA,0.34920635,0.70996979,0.53405573,0.63636364,0.85106383,0.7826087,0.5123839,18.7442348
693821,27779,"Bryce Elder","ATL",25,2024,226,0.20353982,2,5,6.523490267,10,10,3,0,0,0,0,0,49.2,64,37,36,8,17,0,2,3,0,46,"Bryce Elder",328,536,864,0.62037037037037,0.37962962962963,0.12731481,NA,NA,NA,NA,0.42592593,0.31481481,NA,NA,NA,0.13194444,NA,NA,NA,91.48818359,NA,NA,NA,NA,90.2355957,83.65514419,NA,NA,NA,85.14736671,NA,NA,-2.449833263,NA,NA,NA,NA,-7.785524451,0.03664105079,NA,NA,NA,-6.947073953,NA,NA,9.204922763,NA,NA,NA,NA,6.604823237,0.7756941178,NA,NA,NA,3.967287566,NA,NA,0.27015251,0.62716049,0.4375,0.49193548,0.88582677,0.75661376,0.46875,16.02834646
607259,12730,"Nick Martinez","CIN",33,2024,570,0.20350877,10,7,3.098360766,42,16,6,1,0,0,6,0,142.1,128,56,49,13,18,0,5,4,0,116,"Nick Martinez",691,1435,2126,0.674976481655691,0.325023518344309,0.22447059,NA,0.20282353,NA,NA,0.176,0.06117647,0.11905882,NA,NA,0.21647059,NA,NA,NA,92.55429851,NA,89.05266867,NA,NA,92.00080162,84.94538762,80.83517709,NA,NA,80.0906526,NA,NA,-3.13295837,NA,0.6035643752,NA,NA,-7.73754997,-0.003964211391,-0.531629389,NA,NA,-7.597330641,NA,NA,10.39386025,NA,7.002887204,NA,NA,8.701947707,1.970059556,-7.645944226,NA,NA,4.257883221,NA,NA,0.33499501,0.6631016,0.50823529,0.59821429,0.87231183,0.78703704,0.528,17.84695201
642546,17464,"Jonathan Hernández","- - -",27,2024,192,0.203125,3,1,5.400000872,29,1,0,0,0,0,0,2,43.1,41,28,26,6,28,1,1,2,0,39,"Jonathan Hernandez",299,464,763,0.608125819134993,0.391874180865007,NA,NA,NA,NA,NA,0.38896189,0.49277267,NA,NA,NA,0.11826544,NA,NA,NA,NA,NA,NA,NA,NA,96.8391868,87.67386589,NA,NA,NA,89.96222432,NA,NA,NA,NA,NA,NA,NA,-10.3027452,2.13950649,NA,NA,NA,-11.11638883,NA,NA,NA,NA,NA,NA,NA,4.456001875,1.699933299,NA,NA,NA,3.451230748,NA,NA,0.28604651,0.70392749,0.46780552,0.53658537,0.81545064,0.71910112,0.43495401,18.42957746
